order,q0,q1,p0,p1
2856.0,0.0019477696159468,0.0032401591050723994,-0.0018611835532448499,0.0007748227443220002
2857.0,0.001950622170577,0.0032412710251376,-0.00185071399072419,0.000779438754773
2858.0,0.0019535893146317,0.0032426103321060995,-0.0018402029350840499,0.0007840704333839998
2859.0,0.0019566701083933,0.0032441775090101,-0.00182965076118618,0.0007887128907579999
2860.0,0.0019598635652189,0.0032459728934709003,-0.00181905784111537,0.0007933612063949997
2861.0,0.0019631686525431002,0.0032479966770885002,-0.0018084245446064596,0.0007980104332690003
2862.0,0.0019665842929132,0.0032502489046454994,-0.0017977512394172098,0.000802655602361
2863.0,0.001970109365382,0.0032527294737669,-0.0017870382917879867,0.0008072917272460001
2864.0,0.0019737427067539996,0.0032554381343906104,-0.00177628606695766,0.0008119138086219998
2865.0,0.0019774831130850005,0.0032583744885881895,-0.0017654949297116799,0.0008165168390510001
2866.0,0.0019813293412433,0.0032615379902646707,-0.0017546652449989398,0.0008210958075470003
2867.0,0.0019852801105774,0.00326492794524973,-0.0017437973783651097,0.0008256457042456998
2868.0,0.0019893341046324,0.0032685435112363194,-0.00173289169678922,0.0008301615251490998
2869.0,0.0019934899730046996,0.0032723836980841706,-0.00172194856918335,0.0008346382768030999
2870.0,0.0019977463332426,0.00327644736797824,-0.0017109683670479998,0.0008390709810253
2871.0,0.0020021017728090998,0.0032807332358825007,-0.0016999514651929997,0.0008434546795963999
